[0. 0. 1.],[0. 1. 1.],,,0.03749133927707169
[1. 0. 1.],[1. 1. 1.],,,0.8407409206578433
[0. 0. 1.],[1. 1. 1.],[0. 1. 1.],,0.022542223528810957
[0. 1. 0.],[1. 1. 0.],,,-0.0029216030446231537
[0. 1. 0.],[0. 1. 0.],[0. 0. 1.],[1. 0. 1.],0.012485269225401866
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[1. 1. 1.],[0. 1. 0.],,,-0.07745401494447669
[1. 1. 1.],[0. 1. 1.],,,6.469492504648417e-05
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[0. 1. 0.],3.3018486385153647
[0. 0. 1.],[1. 1. 1.],,,0.001159812459923731
[0. 0. 1.],[0. 1. 1.],,,0.03749133927707169
[1. 0. 1.],[0. 1. 1.],,,0.6276660740887474
[0. 0. 1.],[1. 1. 1.],,,8.216961943490702e-05
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.01507678622219581
[0. 1. 0.],[0. 1. 0.],[0. 0. 1.],[1. 0. 1.],0.012485269225401866
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[1. 1. 1.],[0. 1. 0.],,,-0.07745401494447669
[1. 1. 1.],[0. 1. 1.],,,6.469492504648417e-05
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],,,-0.3052785458332042
[0. 0. 1.],[0. 1. 1.],[0. 1. 0.],,0.03306751910394599
[1. 0. 1.],[0. 1. 1.],,,0.6276660740887474
[0. 0. 1.],[1. 1. 1.],,,8.216961943490702e-05
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.01507678622219581
[0. 1. 0.],[0. 1. 0.],[0. 0. 1.],,-2.4613844501576692e-06
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],,,-0.5873081761499646
[1. 1. 0.],[0. 1. 1.],,,1.0276654118556122e-05
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],,,-0.3052785458332042
[0. 0. 1.],[1. 1. 1.],[0. 1. 0.],,0.029493864890940517
[1. 0. 1.],[0. 1. 1.],,,0.6276660740887474
[0. 0. 1.],[1. 1. 1.],,,8.216961943490702e-05
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.01507678622219581
[0. 1. 0.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.0009301405283474547
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],,,-0.5873081761499646
[1. 0. 0.],[0. 1. 1.],,,-0.02051060012840509
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
[0. 0. 1.],[1. 1. 1.],[0. 1. 0.],,0.029493864890940517
[1. 0. 1.],[0. 1. 0.],,,-0.25612738212764796
[0. 0. 1.],[1. 1. 1.],,,8.216961943490702e-05
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.01507678622219581
[0. 1. 1.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.10356780564438615
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],[0. 1. 1.],,-0.7174352520904231
[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],,-0.021051340858666143
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
[0. 0. 1.],[1. 1. 1.],[0. 1. 0.],,0.021645530973132585
[1. 0. 1.],[0. 1. 0.],,,-0.25612738212764796
[0. 0. 1.],[1. 1. 1.],,,8.216961943490702e-05
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.018543716143159385
[0. 1. 1.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.10356780564438615
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],[0. 1. 1.],,-0.7174352520904231
[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],,-0.021051340858666143
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
[0. 0. 1.],[1. 1. 1.],[0. 1. 0.],,0.021645530973132585
[1. 0. 1.],[0. 1. 0.],,,-0.25612738212764796
[0. 1. 1.],[1. 1. 1.],,,-0.14455250851273907
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.018543716143159385
[0. 1. 1.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.10356780564438615
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],[0. 1. 1.],,-0.7174352520904231
[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],-0.06766980954717619
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
[0. 0. 1.],[1. 1. 1.],,,8.216961943490702e-05
[1. 0. 1.],[0. 1. 0.],,,-0.25612738212764796
[0. 1. 1.],[1. 1. 1.],[1. 1. 1.],,-0.3741264444831674
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.018543716143159385
[0. 1. 1.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.10356780564438615
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],[0. 1. 1.],,-0.7174352520904231
[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],-0.10258648900086206
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
[0. 1. 1.],[1. 1. 1.],,,-0.04208611654374668
[1. 0. 1.],[0. 1. 0.],,,-0.25612738212764796
[0. 1. 1.],[0. 1. 1.],[1. 1. 1.],,-0.42231640301981227
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.018543716143159385
[0. 1. 1.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.10356780564438615
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],[0. 1. 1.],,-0.7174352520904231
[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],-0.10258648900086206
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
[0. 1. 1.],[1. 1. 1.],[0. 1. 0.],,-0.08298746384655445
[1. 0. 1.],[0. 1. 0.],,,-0.25612738212764796
[0. 1. 1.],[0. 1. 1.],[1. 1. 1.],,-0.42231640301981227
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.018543716143159385
[0. 1. 1.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.10356780564438615
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],[0. 1. 1.],,-0.7174352520904231
[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],-0.10258648900086206
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
[0. 1. 1.],[1. 1. 1.],[0. 1. 0.],,-0.08298746384655445
[1. 0. 1.],[0. 1. 0.],,,-0.25612738212764796
[0. 1. 1.],[0. 1. 1.],[1. 1. 1.],,-0.42231640301981227
[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],,-0.018543716143159385
[0. 1. 1.],[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],-0.10356780564438615
[1. 1. 1.],[1. 0. 0.],[1. 1. 1.],[1. 0. 1.],-0.00689207809768171
[0. 1. 1.],[0. 1. 0.],[0. 1. 1.],,-0.7174352520904231
[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],-0.10258648900086206
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],,-0.00025857743683686547
[0. 1. 1.],[1. 1. 1.],[1. 0. 1.],,-0.5289502590737596
