[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[1. 1. 1.],-0.024811059571286407
[1. 0. 1.],[0. 1. 0.],[1. 1. 0.],[1. 0. 0.],0.0036856395260015133
[1. 1. 0.],[1. 0. 0.],,,-0.07650795373997704
[0. 1. 1.],[1. 1. 1.],,,-0.2425776063479637
[1. 1. 1.],[0. 1. 0.],,,0.177783105399924
[0. 1. 0.],[1. 1. 0.],[0. 1. 1.],,0.12640257775268052
[1. 0. 0.],[0. 1. 0.],[0. 0. 1.],[0. 0. 1.],-0.2089138201796095
[0. 1. 0.],[0. 0. 1.],,,0.0016830440890444462
[0. 0. 1.],[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],-0.03650761419185615
[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],[1. 1. 1.],-0.004765544403706615
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[1. 1. 1.],-0.024811059571286407
[1. 0. 1.],[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],-0.25359596372974275
[1. 1. 0.],[1. 0. 1.],,,-0.10237787831483147
[0. 1. 1.],[1. 1. 1.],,,-0.2425776063479637
[1. 1. 1.],[0. 1. 0.],,,0.177783105399924
[0. 1. 0.],[1. 1. 0.],,,-3.061891578372051e-06
[1. 0. 0.],[0. 1. 0.],[0. 0. 1.],[0. 0. 1.],-0.2089138201796095
[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],,-0.0036630284786177973
[0. 0. 1.],[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],-0.03650761419185615
[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],[1. 1. 1.],-0.004765544403706615
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[1. 1. 1.],-0.024811059571286407
[1. 0. 1.],[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],-0.25359596372974275
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.14455182725328228
[0. 1. 1.],[1. 1. 1.],,,-0.2425776063479637
[1. 1. 1.],[0. 1. 1.],,,-0.35692587256071223
[0. 1. 0.],[1. 1. 0.],,,-3.061891578372051e-06
[1. 0. 0.],[0. 1. 0.],[0. 0. 1.],[0. 0. 1.],-0.2089138201796095
[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],[1. 0. 1.],-0.11723058917094092
[0. 0. 1.],[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],-0.03650761419185615
[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],[1. 1. 1.],-0.004765544403706615
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[1. 1. 1.],-0.024811059571286407
[1. 0. 1.],[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],-0.25359596372974275
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.14455182725328228
[0. 1. 1.],[1. 1. 1.],[1. 1. 0.],,-0.4688175109419102
[0. 1. 1.],[0. 1. 1.],,,-0.5651878614398506
[0. 1. 0.],[1. 1. 0.],,,-3.061891578372051e-06
[1. 0. 0.],[0. 1. 0.],[0. 0. 1.],[0. 0. 1.],-0.27970103961495163
[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],[1. 0. 1.],-0.11723058917094092
[0. 0. 1.],[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],-0.03650761419185615
[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],[1. 1. 1.],-0.004765544403706615
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[1. 1. 1.],-0.024811059571286407
[1. 0. 1.],[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],-0.25359596372974275
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.14455182725328228
[0. 1. 1.],[1. 1. 1.],[1. 1. 0.],,-0.4688175109419102
[0. 1. 1.],[1. 1. 1.],,,-0.6752350665414814
[0. 1. 0.],[1. 1. 0.],,,-3.061891578372051e-06
[1. 0. 0.],[0. 1. 0.],[0. 0. 1.],[0. 0. 1.],-0.27970103961495163
[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],[1. 0. 1.],-0.11723058917094092
[0. 0. 1.],[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],-0.03650761419185615
[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],[1. 1. 1.],-0.16618671571119362
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[1. 1. 1.],-0.024811059571286407
[1. 0. 1.],[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],-0.25359596372974275
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.14455182725328228
[0. 1. 1.],[1. 1. 1.],[1. 1. 0.],,-0.4688175109419102
[0. 1. 1.],[1. 1. 1.],,,-0.6752350665414814
[0. 1. 0.],[1. 1. 0.],,,-3.061891578372051e-06
[1. 0. 0.],[0. 1. 0.],[0. 0. 1.],[0. 0. 1.],-0.27970103961495163
[0. 1. 0.],[0. 0. 1.],[1. 0. 0.],[1. 0. 1.],-0.11723058917094092
[0. 0. 1.],[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],-0.03650761419185615
[0. 1. 1.],[0. 0. 1.],[0. 0. 1.],[1. 1. 1.],-0.16618671571119362
[1. 1. 0.],[1. 0. 1.],[1. 1. 0.],[1. 1. 1.],-0.024811059571286407
[1. 0. 1.],[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],-0.25359596372974275
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.14455182725328228
